biotoolsID,owner,repo,repo_url,repo.stargazers_count,repo.watchers_count,repo.subscribers_count,repo.forks_count,repo.open_issues_count,repo.network_count,num_contributors,num_releases,num_commits,num_pulls,avg_time_to_close_days,maturity
enngene,ML-Bioinfo-CEITEC,ENNGene,https://github.com/ML-Bioinfo-CEITEC/ENNGene,11.0,11.0,1.0,2.0,0.0,,,0.0,584.0,34.0,,None
ensdeconv,randel,EnsDeconv,https://github.com/randel/EnsDeconv,7.0,7.0,1.0,1.0,0.0,,,0.0,132.0,2.0,18.959,None
washu_epigenome_browser,lidaof,eg-react,https://github.com/lidaof/eg-react,76.0,76.0,6.0,31.0,39.0,,,6.0,1314.0,124.0,279.316,None
epimutestr,LichtargeLab,EPIMUTESTR,https://github.com/LichtargeLab/EPIMUTESTR,2.0,2.0,2.0,0.0,0.0,,,0.0,8.0,1.0,,None
excessmort,,,,,,,,,,,,,,,None
causalr,,,,,,,,,,,,,,,None
NicheNet,saeyslab,nichenetr,https://github.com/saeyslab/nichenetr,589.0,589.0,13.0,132.0,24.0,,,7.0,541.0,33.0,69.813,Emerging
hipathia,,,,,,,,,,,,,,,None
phonemes,saezlab,PHONEMeS,https://github.com/saezlab/PHONEMeS,8.0,8.0,6.0,5.0,0.0,,,1.0,106.0,6.0,492.75,None
teak,,,,,,,,,,,,,,,None
clipper,,,,,,,,,,,,,,,None
pdb-nma-analysis,haschka,pdb-nma-analysis,https://github.com/haschka/pdb-nma-analysis,0.0,0.0,1.0,0.0,0.0,,,0.0,6.0,0.0,,Mature
bioregistry,biopragmatics,bioregistry,https://github.com/biopragmatics/bioregistry/issues,137.0,137.0,6.0,62.0,157.0,,,82.0,5042.0,1106.0,79.135,Mature
chromeister,estebanpw,chromeister,https://github.com/estebanpw/chromeister,43.0,43.0,2.0,5.0,6.0,,,15.0,133.0,11.0,170.927,None
aegean,,,,,,,,,,,,,,,None
neemp,sb-ncbr,neemp,https://github.com/sb-ncbr/neemp,5.0,5.0,1.0,1.0,0.0,,,0.0,232.0,0.0,,Mature
degraph,,,,,,,,,,,,,,,None
hifiasm,chhylp123,hifiasm,https://github.com/chhylp123/hifiasm,698.0,698.0,32.0,102.0,558.0,,,53.0,645.0,59.0,48.101,None
patternexplorer,,,,,,,,,,,,,,,Legacy
mitohifi,marcelauliano,MitoHiFi,https://github.com/marcelauliano/MitoHiFi,189.0,189.0,4.0,31.0,45.0,,,10.0,746.0,33.0,146.537,None
precocitydb,bic-nirrh,precocity,https://github.com/bic-nirrh/precocity,1.0,1.0,1.0,0.0,0.0,,,0.0,8.0,0.0,,None
path2models,,,,,,,,,,,,,,,None
webscst,,,,,,,,,,,,,,,None
webcsea,davidroad,WebCSEA,https://github.com/davidroad/WebCSEA,2.0,2.0,1.0,0.0,2.0,,,0.0,14.0,2.0,,None
3dgt-ddi,hehh77,3DGT-DDI,https://github.com/hehh77/3DGT-DDI,10.0,10.0,1.0,4.0,1.0,,,0.0,26.0,0.0,26.805,None
agreg-snpdb-plants,,,,,,,,,,,,,,,None
alphaknot,,,,,,,,,,,,,,,None
alz-disc,,,,,,,,,,,,,,,None
amypred-frl,,,,,,,,,,,,,,,None
autodc,dingdian110,AutoDC,https://github.com/dingdian110/AutoDC,4.0,4.0,1.0,2.0,0.0,,,0.0,10.0,0.0,,None
bcurve,,,,,,,,,,,,,,,None
bexcis,Wen-YiYu,BEXCIS,https://github.com/Wen-YiYu/BEXCIS,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,,None
biochemddi,,,,,,,,,,,,,,,None
biotagme,,,,,,,,,,,,,,,None
brecansurvpred,,,,,,,,,,,,,,,None
brhd,,,,,,,,,,,,,,,None
caddie,biomedbigdata,caddiepy,https://github.com/biomedbigdata/caddiepy,1.0,1.0,1.0,0.0,0.0,,,0.0,13.0,0.0,,None
canceromicsnet,pulimeng,CancerOmicsNet,https://github.com/pulimeng/CancerOmicsNet,17.0,17.0,2.0,4.0,0.0,,,0.0,189.0,0.0,0.354,None
cas_common_chemistry,,,,,,,,,,,,,,,None
catana_visualization,,,,,,,,,,,,,,,None
cb-dock2,,,,,,,,,,,,,,,None
cbea,qpmnguyen,CBEA,http://www.github.com/qpmnguyen/CBEA,5.0,5.0,2.0,0.0,5.0,,,2.0,147.0,2.0,105.997,None
cecaflux,zhzhd82,CeCaFLUX,https://github.com/zhzhd82/CeCaFLUX,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,,None
cfvisual,ChenHuilong1223,CFVisual,https://github.com/ChenHuilong1223/CFVisual/,23.0,23.0,2.0,7.0,0.0,,,1.0,42.0,0.0,,None
circmimi,TreesLab,CircMiMi,https://github.com/TreesLab/CircMiMi,6.0,6.0,2.0,1.0,5.0,,,0.0,298.0,1.0,,None
coilgen,Philipp-MR,CoilGen,https://github.com/Philipp-MR/CoilGen,39.0,39.0,5.0,12.0,0.0,,,0.0,117.0,2.0,155.364,None
csm-potential,,,,,,,,,,,,,,,None
wbbc,peikuan,WBBC,https://github.com/peikuan/WBBC,10.0,10.0,1.0,6.0,0.0,,,0.0,23.0,0.0,,None
vrprofile2,,,,,,,,,,,,,,,None
vrhyme,AnantharamanLab,vRhyme,https://github.com/AnantharamanLab/vRhyme,66.0,66.0,3.0,11.0,29.0,,,1.0,10.0,0.0,8.994,None
virocapt,maximewack,viroCapt,https://github.com/maximewack/viroCapt,1.0,1.0,1.0,0.0,0.0,,,0.0,99.0,0.0,,None
vippid,myfang2021,VIPPID,https://github.com/myfang2021/VIPPID,2.0,2.0,1.0,1.0,1.0,,,0.0,4.0,0.0,,None
vigor_r,Onogi,VIGoR,https://github.com/Onogi/VIGoR,1.0,1.0,1.0,3.0,0.0,,,0.0,86.0,0.0,,None
vesselvio,JacobBumgarner,VesselVio,https://github.com/JacobBumgarner/VesselVio,123.0,123.0,2.0,27.0,10.0,,,2.0,285.0,25.0,142.797,None
venas,,,,,,,,,,,,,,,None
stamp,,,,,,,,,,,,,,,None
curc,BioinfoSZU,CURC,https://github.com/BioinfoSZU/CURC,4.0,4.0,2.0,1.0,0.0,,,0.0,45.0,0.0,,None
d2-net,CityU-AIM-Group,D2Net,https://github.com/CityU-AIM-Group/D2Net,29.0,29.0,2.0,5.0,1.0,,,0.0,32.0,0.0,91.271,None
dali,,,,,,,,,,,,,,,None
ddipf,,,,,,,,,,,,,,,None
deemd,Sadegh-Saberian,DEEMD,http://www.github.com/Sadegh-Saberian/DEEMD,0.0,0.0,1.0,1.0,0.0,,,0.0,22.0,0.0,,None
deephiscom,chanwoo-park-official,DeepHisCoM,https://github.com/chanwoo-park-official/DeepHisCoM,4.0,4.0,1.0,0.0,0.0,,,0.0,15.0,0.0,,None
dbd,,,,,,,,,,,,,,,None
deephpi,,,,,,,,,,,,,,,None
deepm5c,,,,,,,,,,,,,,,None
deepnc_GNN_algorithms,thntran,DeepNC,https://github.com/thntran/DeepNC,8.0,8.0,1.0,2.0,0.0,,,0.0,51.0,0.0,18.647,None
deepsimdef,ahmadpgh,deepSimDEF,https://github.com/ahmadpgh/deepSimDEF,13.0,13.0,0.0,2.0,1.0,,,0.0,179.0,0.0,,None
deeptesr,fmblab,DeepTESR,https://github.com/fmblab/DeepTESR,0.0,0.0,1.0,1.0,0.0,,,0.0,7.0,0.0,,None
deeptmpred,ISYSLAB-HUST,DeepTMpred,https://github.com/ISYSLAB-HUST/DeepTMpred,4.0,4.0,1.0,1.0,0.0,,,0.0,34.0,0.0,,None
use-net,CIVA-Lab,USE-Net,https://github.com/CIVA-Lab/USE-Net,2.0,2.0,3.0,0.0,0.0,,,0.0,18.0,1.0,,None
TRIP_-_T-cell_Receptor_Immunoglobulin_Profiler,BiodataAnalysisGroup,TRIP,https://github.com/BiodataAnalysisGroup/TRIP,2.0,2.0,5.0,4.0,1.0,,,2.0,132.0,12.0,78.619,Emerging
tripr,BiodataAnalysisGroup,TRIP,https://github.com/BiodataAnalysisGroup/TRIP,2.0,2.0,5.0,4.0,1.0,,,2.0,132.0,12.0,78.619,Emerging
treasure,jinoklee,tReasure,https://github.com/jinoklee/tReasure/blob/master/doc/tReasure-Manual-220109.pdf,3.0,3.0,1.0,0.0,1.0,,,3.0,432.0,2.0,,None
top-ld,linnabrown,topld_api,https://github.com/linnabrown/topld_api,7.0,7.0,1.0,1.0,2.0,,,0.0,4.0,0.0,,None
tofu,ufo-kit,tofu,https://github.com/ufo-kit/tofu,20.0,20.0,10.0,10.0,8.0,,,5.0,645.0,73.0,366.279,None
tmc-snpdb_2.0,,,,,,,,,,,,,,,None
tissuespace,,,,,,,,,,,,,,,None
tirsf,,,,,,,,,,,,,,,None
tadeus2,bposzewiecka,tadeus2,https://github.com/bposzewiecka/tadeus2,2.0,2.0,1.0,0.0,1.0,,,0.0,142.0,0.0,,None
synvar,,,,,,,,,,,,,,,None
sword2,DSIMB,SWORD2,https://github.com/DSIMB/SWORD2,29.0,29.0,7.0,1.0,1.0,,,6.0,88.0,1.0,156.418,None
spinnaker,sportingCode,SPINNAKER,https://github.com/sportingCode/SPINNAKER.git,0.0,0.0,1.0,1.0,0.0,,,0.0,19.0,0.0,,None
qrat,DaniFlat,qRAT,https://github.com/DaniFlat/qRAT,1.0,1.0,1.0,1.0,0.0,,,0.0,93.0,0.0,33.97,Mature
singan-seg,vlbthambawita,singan-seg-polyp,https://github.com/vlbthambawita/singan-seg-polyp,28.0,28.0,2.0,8.0,0.0,,,1.0,24.0,0.0,150.874,None
simplogo,clayfos,SimpLogo,https://www.github.com/clayfos/SimpLogo,0.0,0.0,1.0,0.0,0.0,,,2.0,12.0,0.0,,None
sigcom_lincs,MaayanLab,sigcom-lincs,https://github.com/MaayanLab/sigcom-lincs/,3.0,3.0,3.0,3.0,9.0,,,0.0,112.0,0.0,36.174,None
sema-trap,,,,,,,,,,,,,,,None
scsilicon,xikanfeng2,SCSilicon,https://github.com/xikanfeng2/SCSilicon,5.0,5.0,1.0,0.0,0.0,,,0.0,19.0,0.0,0.181,None
scsemiae,PlusoneD,scSemiAE,https://github.com/PlusoneD/scSemiAE,0.0,0.0,1.0,0.0,1.0,,,0.0,5.0,0.0,,None
scimc,,,,,,,,,,,,,,,None
scefsc,Conan-Bian,scEFSC,https://github.com/Conan-Bian/scEFSC,2.0,2.0,1.0,0.0,0.0,,,0.0,34.0,0.0,,None
sams,,,,,,,,,,,,,,,None
rt-cloud,brainiak,rt-cloud,https://github.com/brainiak/rt-cloud,15.0,15.0,8.0,11.0,6.0,,,5.0,186.0,75.0,160.306,None
rsnet,zhanglab-wbgcas,rsnet,https://github.com/zhanglab-wbgcas/rsnet,2.0,2.0,1.0,0.0,0.0,,,0.0,24.0,0.0,,None
rrct,ThanasisTsanas,RRCT,https://github.com/ThanasisTsanas/RRCT,12.0,12.0,1.0,1.0,0.0,,,1.0,32.0,1.0,,None
ros-neuro,,,https://github.com/rosneuro,,,,,,,,,,,,None
rnmf,zhenzhang-li,RNMF,https://github.com/zhenzhang-li/RNMF,1.0,1.0,1.0,2.0,0.0,,,0.0,23.0,0.0,,None
reslt,jiequancui,ResLT,https://github.com/jiequancui/ResLT,61.0,61.0,4.0,5.0,4.0,,,0.0,24.0,0.0,48.903,None
renz,,,,,,,,,,,,,,,None
reet,alexjfoote,reetoolbox,https://github.com/alexjfoote/reetoolbox,19.0,19.0,2.0,3.0,1.0,,,0.0,38.0,1.0,0.638,None
quasiseq,LHRI-Bioinformatics,QuasiSeq,https://github.com/LHRI-Bioinformatics/QuasiSeq,1.0,1.0,2.0,0.0,0.0,,,1.0,27.0,0.0,,None
pyrat,pyratlib,pyrat,https://github.com/pyratlib/pyrat,52.0,52.0,4.0,6.0,1.0,,,2.0,128.0,1.0,36.43,None
py-mcmd,GOMC-WSU,py-MCMD,https://github.com/GOMC-WSU/py-MCMD,45.0,45.0,5.0,11.0,12.0,,,2.0,117.0,36.0,54.39,None
pubmedkb,jacobvsdanniel,pubmedkb_core,https://github.com/jacobvsdanniel/pubmedkb_core,14.0,14.0,2.0,6.0,0.0,,,0.0,26.0,1.0,1.428,None
pseudodrift,jrod55,pseudoDrift,https://github.com/jrod55/pseudoDrift,0.0,0.0,1.0,0.0,0.0,,,0.0,38.0,0.0,,None
pmirtarbase,,,,,,,,,,,,,,,None
pltrnadb,,,,,,,,,,,,,,,None
plato_small_molecules,,,,,,,,,,,,,,,None
plantmwpidb,,,,,,,,,,,,,,,None
pier,23verse,pier,https://github.com/23verse/pier,0.0,0.0,2.0,0.0,0.0,,,0.0,27.0,0.0,,None
phylocloud,,,,,,,,,,,,,,,None
phagecocktail,,,,,,,,,,,,,,,None
pepbcl,Ruheng-W,PepBCL,https://github.com/Ruheng-W/PepBCL,16.0,16.0,1.0,4.0,1.0,,,0.0,10.0,0.0,,None
pep-whisperer,,,,,,,,,,,,,,,None
paintomics,,,,,,,,,,,,,,,None
pager_web_app,,,,,,,,,,,,,,,None
openmdlr,BSDExabio,OpenMDlr-amber,https://github.com/BSDExabio/OpenMDlr-amber,5.0,5.0,3.0,0.0,0.0,,,0.0,260.0,2.0,7.662,None
oo-site,,,,,,,,,,,,,,,None
oncoboxpd,,,,,,,,,,,,,,,None
demo2,,,,,,,,,,,,,,,None
depcod,,,,,,,,,,,,,,,None
desp,WangLabTHU,DeSP,https://github.com/WangLabTHU/DeSP,10.0,10.0,2.0,3.0,1.0,,,0.0,8.0,0.0,,None
dfbp,,,,,,,,,,,,,,,None
dleb,,,,,,,,,,,,,,,None
dmpnet,lpfworld,DMPNet,https://github.com/lpfworld/DMPNet,0.0,0.0,1.0,0.0,1.0,,,0.0,8.0,0.0,,None
do-conv,yangyanli,DO-Conv,https://github.com/yangyanli/DO-Conv,198.0,198.0,5.0,36.0,1.0,,,0.0,18.0,0.0,72.008,None
dqtg-seq,,,,,,,,,,,,,,,None
drugvirus_info,,,,,,,,,,,,,,,None
edctp,,,,,,,,,,,,,,,None
egreenhouse,OPEnSLab-OSU,eGreenhouse,https://github.com/OPEnSLab-OSU/eGreenhouse,1.0,1.0,1.0,0.0,3.0,,,7.0,79.0,5.0,84.299,None
opensim,,,,,,,,,,,,,,,None
enrichmir,,,,,,,,,,,,,,,None
ens-vs,eddyblue,ENS-VS,https://github.com/eddyblue/ENS-VS,2.0,2.0,1.0,1.0,0.0,,,0.0,33.0,0.0,,None
ensemble-ahtppred,,,,,,,,,,,,,,,None
epb,Xundrug,EPB,https://github.com/Xundrug/EPB,5.0,5.0,1.0,3.0,0.0,,,0.0,552.0,0.0,,None
epicker,thuem,EPicker,https://github.com/thuem/EPicker,11.0,11.0,1.0,1.0,0.0,,,0.0,3.0,0.0,,None
exodus,ilyavs,exodus,https://github.com/ilyavs/exodus,11.0,11.0,2.0,0.0,0.0,,,0.0,9.0,0.0,,None
explorate,FemeniasM,ExplorATE_shell_script,https://github.com/FemeniasM/ExplorATE_shell_script,8.0,8.0,1.0,3.0,3.0,,,0.0,12.0,1.0,4.987,None
fastdrh,,,,,,,,,,,,,,,None
fuzdrop,,,,,,,,,,,,,,,None
gass-metal,sandroizidoro,gassmetal-local,https://github.com/sandroizidoro/gassmetal-local,2.0,2.0,1.0,0.0,0.0,,,0.0,14.0,0.0,,None
gatecda,yjslzx,GATECDA,https://github.com/yjslzx/GATECDA,7.0,7.0,1.0,2.0,0.0,,,0.0,6.0,0.0,448.352,None
cobrexa.jl,LCSB-BioCore,COBREXA.jl,https://github.com/LCSB-BioCore/COBREXA.jl,44.0,44.0,6.0,8.0,7.0,,,21.0,2473.0,631.0,133.499,Mature
distributeddata.jl,LCSB-BioCore,DistributedData.jl,https://github.com/LCSB-BioCore/DistributedData.jl,17.0,17.0,4.0,0.0,0.0,,,5.0,102.0,36.0,4.887,Mature
gda_decomposition,eeaunin,gda,https://github.com/eeaunin/gda,5.0,5.0,5.0,1.0,2.0,,,2.0,62.0,2.0,,None
gemmaker,SystemsGenetics,GEMmaker,https://github.com/SystemsGenetics/GEMmaker,35.0,35.0,4.0,16.0,12.0,,,6.0,963.0,100.0,358.852,None
geneplexus,krishnanlab,geneplexus_app,https://github.com/krishnanlab/geneplexus_app,1.0,1.0,2.0,0.0,2.0,,,0.0,604.0,71.0,228.825,None
hca,,,,,,,,,,,,,,,None
metapredict,idptools,metapredict,https://github.com/idptools/metapredict,27.0,27.0,4.0,7.0,0.0,,,0.0,277.0,10.0,24.289,None
geombd3,chang-group,GeomBD3,https://github.com/chang-group/GeomBD3,2.0,2.0,0.0,2.0,0.0,,,0.0,99.0,1.0,,None
glider,kap-devkota,GLIDER,https://github.com/kap-devkota/GLIDER,3.0,3.0,2.0,3.0,0.0,,,0.0,18.0,0.0,,None
gm-pep,TimothyChen225,GM-Pep,https://github.com/TimothyChen225/GM-Pep,10.0,10.0,1.0,3.0,0.0,,,0.0,6.0,0.0,,None
conscapra07,shin-kinos,cons-capra07-wasm,https://github.com/shin-kinos/cons-capra07-wasm,0.0,0.0,1.0,0.0,0.0,,,2.0,45.0,0.0,,Emerging
gnnhap,zqfang,haplomap,https://github.com/zqfang/haplomap,6.0,6.0,3.0,1.0,0.0,,,3.0,317.0,1.0,366.555,None
graphtgi,YanghanWu,GraphTGI,https://github.com/YanghanWu/GraphTGI,8.0,8.0,1.0,2.0,1.0,,,0.0,33.0,0.0,,None
grasp-web,charles-abreu,GRaSP,https://github.com/charles-abreu/GRaSP,15.0,15.0,3.0,3.0,3.0,,,0.0,8.0,3.0,,None
grnbenchmark,,,,,,,,,,,,,,,None
gurfap,,,,,,,,,,,,,,,None
kit,cmcb-warwick,KiT,https://github.com/cmcb-warwick/KiT,3.0,3.0,2.0,5.0,0.0,,,2.0,16.0,5.0,,None
searchgui,compomics,searchgui,https://github.com/compomics/searchgui,46.0,46.0,18.0,15.0,17.0,,,0.0,1091.0,5.0,65.717,None
omniplate,,,,,,,,,,,,,,,None
odisea,,,,,,,,,,,,,,,None
ntu-waa,,,,,,,,,,,,,,,None
nteditsealer,bcgsc,ntedit_sealer_protocol,https://github.com/bcgsc/ntedit_sealer_protocol,6.0,6.0,9.0,1.0,0.0,,,2.0,24.0,4.0,0.814,None
nqcdynamics.jl,NQCD,NQCDynamics.jl,https://github.com/NQCD/NQCDynamics.jl,65.0,65.0,3.0,7.0,25.0,,,44.0,1204.0,301.0,99.018,None
nezzle,dwgoon,nezzle,https://github.com/dwgoon/nezzle,29.0,29.0,2.0,0.0,0.0,,,0.0,264.0,0.0,,None
neuromechfly,NeLy-EPFL,NeuroMechFly,https://github.com/NeLy-EPFL/NeuroMechFly,48.0,48.0,6.0,2.0,1.0,,,1.0,859.0,13.0,54.152,None
neighbor-seq,sjdlabgroup,Neighborseq,https://github.com/sjdlabgroup/Neighborseq,5.0,5.0,1.0,1.0,0.0,,,0.0,6.0,0.0,,None
neat-seq,GreenleafLab,NEAT-seq_reproducibility,https://github.com/GreenleafLab/NEAT-seq_reproducibility,3.0,3.0,8.0,2.0,0.0,,,0.0,21.0,0.0,193.754,None
multi-csar,,,,,,,,,,,,,,,None
mptevol,qingjian1991,MPTevol,https://github.com/qingjian1991/MPTevol,10.0,10.0,2.0,2.0,1.0,,,0.0,33.0,0.0,156.924,None
mitoXplorer,,,,,,,,,,,,,,,Mature
miseval,frankkramer-lab,miseval,https://github.com/frankkramer-lab/miseval,120.0,120.0,3.0,25.0,4.0,,,0.0,103.0,5.0,9.979,None
mirmodulenet,malikyousef,miRModuleNet,https://github.com/malikyousef/miRModuleNet/,0.0,0.0,1.0,0.0,0.0,,,0.0,12.0,0.0,,None
mine,tyo-nu,MINE-2.0-Paper,https://github.com/tyo-nu/MINE-2.0-Paper,1.0,1.0,1.0,0.0,0.0,,,0.0,2.0,0.0,,None
mesocosm,,,,,,,,,,,,,,,None
megad,BioHPC,MegaD,https://github.com/BioHPC/MegaD,7.0,7.0,1.0,3.0,0.0,,,0.0,41.0,1.0,,None
md_davis,djmaity,md-davis,https://github.com/djmaity/md-davis/tree/v0.4.0,16.0,16.0,1.0,6.0,2.0,,,2.0,112.0,8.0,64.457,None
massivegst,stefanoMP,massiveGST,https://github.com/stefanoMP/massiveGST,2.0,2.0,2.0,1.0,0.0,,,0.0,4.0,0.0,,None
mapiya,,,,,,,,,,,,,,,None
hgga,rikuu,hgga,https://github.com/rikuu/hgga,3.0,3.0,1.0,1.0,0.0,,,0.0,14.0,0.0,,None
i2app,greyspring,i2APP,https://github.com/greyspring/i2APP,1.0,1.0,1.0,0.0,0.0,,,0.0,5.0,0.0,,None
icarus_shiny,,,,,,,,,,,,,,,None
ifeatureomega,Superzchen,iFeatureOmega-GUI,https://github.com/Superzchen/iFeatureOmega-GUI/,31.0,31.0,1.0,7.0,2.0,,,0.0,24.0,0.0,25.197,None
igt,microsoft,IGT-Intermolecular-Graph-Transformer,https://github.com/microsoft/IGT-Intermolecular-Graph-Transformer,93.0,93.0,1.0,15.0,2.0,,,0.0,7.0,0.0,75.248,None
ilncda-ltr,,,,,,,,,,,,,,,None
imshot,wasimaftab,ImShot,https://github.com/wasimaftab/ImShot,1.0,1.0,1.0,1.0,0.0,,,0.0,17.0,0.0,,None
logo,melobio,LOGO,https://github.com/melobio/LOGO,19.0,19.0,2.0,3.0,4.0,,,0.0,24.0,0.0,,None
lhspred,ttsudipto,lhspred,https://github.com/ttsudipto/lhspred,1.0,1.0,1.0,0.0,0.0,,,0.0,34.0,0.0,,None
lead-or,simonoxen,Lead-OR_Supplementary,https://github.com/simonoxen/Lead-OR_Supplementary,1.0,1.0,1.0,0.0,0.0,,,1.0,2.0,0.0,,None
kissim,volkamerlab,kissim,https://github.com/volkamerlab/kissim,33.0,33.0,1.0,5.0,9.0,,,5.0,1348.0,90.0,112.882,None
islandcompare,,,,,,,,,,,,,,,None
irex,,,,,,,,,,,,,,,None
iprom-zea,,,,,,,,,,,,,,,None
idsl-ipa,idslme,IDSL.IPA,https://github.com/idslme/IDSL.IPA,15.0,15.0,3.0,1.0,0.0,,,1.0,97.0,1.0,114.068,None
opal,roneshsharma,OPAL,https://github.com/roneshsharma/OPAL/wiki/OPAL-download,1.0,1.0,0.0,0.0,2.0,,,0.0,10.0,0.0,,None
rawMSA,,,,,,,,,,,,,,,None
xlnc1dcnn,cucpbioinfo,Xlnc1DCNN,https://github.com/cucpbioinfo/Xlnc1DCNN,0.0,0.0,2.0,0.0,0.0,,,0.0,14.0,0.0,,None
wheatcenet,,,,,,,,,,,,,,,None
wgnn-dta,595693085,WGNN-DTA,https://github.com/595693085/WGNN-DTA,11.0,11.0,1.0,4.0,1.0,,,0.0,30.0,0.0,,None
weconet,,,,,,,,,,,,,,,None
vqamix,haifangong,VQAMix,https://github.com/haifangong/VQAMix,15.0,15.0,1.0,4.0,3.0,,,0.0,6.0,0.0,3.252,None
vol2brain,,,,,,,,,,,,,,,None
visprodom,whweve,VisProDom,https://github.com/whweve/VisProDom,1.0,1.0,1.0,2.0,0.0,,,0.0,25.0,0.0,,None
vfold-pipeline,,,,,,,,,,,,,,,None
venomflow,,,,,,,,,,,,,,,None
teaprot,,,,,,,,,,,,,,,None
umgap,unipept,umgap,https://github.com/unipept/umgap,11.0,11.0,4.0,6.0,4.0,,,7.0,633.0,3.0,30.911,None
ukbpheno,niekverw,ukbpheno,https://github.com/niekverw/ukbpheno,1.0,1.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,None
tsnapred,niewenjuan-csu,TSNAPred,https://github.com/niewenjuan-csu/TSNAPred,1.0,1.0,1.0,1.0,1.0,,,0.0,18.0,0.0,0.962,None
disordpbind,,,,,,,,,,,,,,,None
topsy-turvy,samsledje,D-SCRIPT,https://github.com/samsledje/D-SCRIPT,104.0,104.0,4.0,24.0,3.0,,,20.0,364.0,25.0,156.793,None
d-script,samsledje,D-SCRIPT,https://github.com/samsledje/D-SCRIPT,104.0,104.0,4.0,24.0,3.0,,,20.0,364.0,25.0,156.793,None
tmbed,BernhoferM,TMbed,https://github.com/BernhoferM/TMbed,41.0,41.0,1.0,7.0,0.0,,,3.0,32.0,4.0,75.656,None
tissuenet,,,,,,,,,,,,,,,None
throne,,,,,,,,,,,,,,,None
genepen,,,,,,,,,,,,,,,None
tgcna,QiZhangStat,TGCnA,https://github.com/QiZhangStat/TGCnA,0.0,0.0,1.0,2.0,1.0,,,0.0,64.0,5.0,0.047,None
tf-pca,NDCLab,tfpca-tutorial,https://github.com/NDCLab/tfpca-tutorial,25.0,25.0,1.0,6.0,1.0,,,0.0,184.0,17.0,,None
tdthub,,,,,,,,,,,,,,,None
tdbrain,BCD-gitprojects,TDBRAIN,https://github.com/BCD-gitprojects/TDBRAIN/,,,,,,,,,,,,None
morfchibi,,,,,,,,,,,,,,,None
disembl,,,,,,,,,,,,,,,None
ronn,,,,,,,,,,,,,,,None
3dfi,PombertLab,3DFI,https://github.com/PombertLab/3DFI,20.0,20.0,4.0,7.0,0.0,,,13.0,721.0,4.0,,None
3dgenbench,regnveig,3DGenBench,https://github.com/regnveig/3DGenBench,2.0,2.0,0.0,1.0,0.0,,,0.0,174.0,32.0,,None
5nosoae,,,,,,,,,,,,,,,None
abcstats,HuanLab,ABCstats,https://github.com/HuanLab/ABCstats,4.0,4.0,0.0,1.0,0.0,,,0.0,18.0,0.0,,None
spot-disorder2,,,,,,,,,,,,,,,None
fldpnn,,,,,,,,,,,,,,,None
deepdisobind,,,,,,,,,,,,,,,None
disomine,,,,,,,,,,,,,,,None
tbgr,,,,,,,,,,,,,,,None
tacos,,,,,,,,,,,,,,,None
symbiquant,WilsonLabMiami,SymbiQuant,https://github.com/WilsonLabMiami/SymbiQuant,0.0,0.0,1.0,0.0,0.0,,,0.0,3.0,0.0,,None
surfaltr,,,,,,,,,,,,,,,None
suffpcr,dajmcdon,suffpcr,https://github.com/dajmcdon/suffpcr,0.0,0.0,1.0,0.0,1.0,,,0.0,17.0,0.0,,None
subcellbarcode,,,,,,,,,,,,,,,None
structure-ppi_web,,,,,,,,,,,,,,,None
stargazer_py,AstraZeneca,StarGazer,https://github.com/AstraZeneca/StarGazer,35.0,35.0,0.0,13.0,1.0,,,0.0,5.0,24.0,,None
ssrtool,cobisLab,SSRTool,https://github.com/cobisLab/SSRTool/,0.0,0.0,1.0,0.0,0.0,,,0.0,3.0,0.0,,None
apod,,,,,,,,,,,,,,,None
iupred3,,,,,,,,,,,,,,,None
anchor_prediction,,,,,,,,,,,,,,,None
speedygenesxl,neilswainston,SpeedyGenesXL,https://github.com/neilswainston/SpeedyGenesXL,2.0,2.0,1.0,0.0,0.0,,,0.0,12.0,0.0,,None
spear,m-crown,SPEAR,https://github.com/m-crown/SPEAR,19.0,19.0,2.0,0.0,0.0,,,26.0,623.0,33.0,7.697,None
adamant,plasma-mds,adamant,https://github.com/plasma-mds/adamant,13.0,13.0,0.0,0.0,0.0,,,0.0,164.0,0.0,,None
addictedchem,,,,,,,,,,,,,,,None
allercatpro,,,,,,,,,,,,,,,None
ambp,,,,,,,,,,,,,,,None
anatomysketch,DlutMedimgGroup,AnatomySketch-Software,https://github.com/DlutMedimgGroup/AnatomySketch-Software,84.0,84.0,8.0,34.0,4.0,,,2.0,23.0,0.0,0.509,None
anthraxkp,,,,,,,,,,,,,,,None
antidmppred,,,,,,,,,,,,,,,None
artifact3-d,,,,,,,,,,,,,,,None
bayesherg,GIST-CSBL,BayeshERG,https://github.com/GIST-CSBL/BayeshERG,16.0,16.0,1.0,7.0,0.0,,,0.0,92.0,1.0,27.436,None
bbppredict,,,,,,,,,,,,,,,None
biobb-wfs,bioexcel,biobb_workflows,https://github.com/bioexcel/biobb_workflows,6.0,6.0,8.0,4.0,0.0,,,0.0,508.0,0.0,124.639,None
biotip,xyang2uchicago,BioTIP,https://github.com/xyang2uchicago/BioTIP,22.0,22.0,1.0,6.0,6.0,,,0.0,327.0,2.0,,None
